line_text	mishnah	bavli	tosefta	minor_tractate	midrash_tannaitic	midrash_amoraic	yerushalmi
לילה נבילה וטרפה לא אכלתי  נפשי לא מטומאה שלא הרהרתי	0	6	0	0	0	0	0
באם לבא לידי טומאה בלילה  נבילה וטרפה לא אכלתי  שלא אכלתי	0	9	0	0	0	0	0
בשר כוס כוס מעולם כלומ שצריך לומ שחוט שחוט  ולא אכל	0	10	0	0	0	0	0
מבהמה שלא הורמה מתנתה  כדאי במגילה פ בתרא דאסור	0	7	0	0	0	0	0
לאכול מבהמה שלא הורמה מתנתה זרוע לחיים וקיבה  תני	0	4	0	0	0	0	0
חזקיה נריה דר פרנך כל מי שיש לו תרומות ומעשרות ואינו	0	4	0	0	0	0	0
נותן לכהן סוף שיצטרך לכהן על ידי אשתו  ולא עוד אלא	0	6	0	0	0	0	0
שיצטרך לכהן ממש  שנ ואיש את קדשין לו יהיה הממון יהיה לף	0	9	0	0	0	0	0
חסידותא דרב  אילו עשרה מיני דחס	0	5	0	0	0	0	0
דחסידותא דהוה נהוג בהון רב  וכתריה איכלו ליה כלהון	0	3	0	0	0	0	0
תלמידי לאחזוקי בהון  וכל חד מנהון אחזיק בחדא מנהון	0	1	0	0	0	0	0
דלא הוה מסגי ארבע אמות בקומה זקופה ונהג רב יהודה	0	3	0	0	0	0	0
בתריה  ב  דלא הוה מסגי ארבע אמות בגלוי הראש  ונהיגרב	0	6	0	0	0	0	0
הונא בתריה  ג וד וה  שלא היה מביט לצדדין ואפי לפניו	0	6	0	0	0	0	0
ולא היה מכיר אדם כי אם בקולו  ורב יאסף ורב ששת לא יכו	0	3	0	0	0	0	0
	0	0	0	0	0	0	0
לנהוג אחראו ובקשו רחמים שיסתלק אור עיניהם ונעשו פנינהו	0	1	0	0	0	0	0
סגינהורים  ו כד הוה עייל לבי מדרשא לא הוה מקיף ולאהו	0	2	0	0	0	0	0
פסע ועייל קמיה דרבנ דלא טרח ציבורא ונהוג ר זירא ואביי	0	2	0	0	0	0	0
אחריו  ו  דלא הוה אכיל מסעודת הרשות משום חלב ודם	0	2	0	0	0	0	0
וגיד הנשה  ח  כל דקפיד עלייהו אדיל גביה ומפייס ליה ביאם	0	2	0	0	0	0	0
ונהיג רב זוטרא  בריה דרב נחמן בתריה  ט  דהוה רגי בתפלין	1	0	0	0	0	0	0
ונהיג רב ששת בתריה    שהיה קולו ערב והיה רגיל לירד לפני	0	1	0	0	0	0	0
התיבה ולהיות מתורגמן לרבו ולמי שצריך  לקיים מה שנ כנד ײ	0	1	0	0	0	0	0
מהונך  ונהיג ברב חייא בר אדא בתריה ונר אחתיה דבר קפרא	0	1	0	0	0	0	0
והיה קולו ערב כשפורס על שמע וארד לפני התיבה  אמ אהנייה	0	0	0	0	0	0	0
לבוראך ממה דאהנייך  דכתי כבדיי מהונך ממה שחננך השם	0	0	0	0	0	0	0
וזהו קול ערב ויפה ונשמע  חסידותא דרבינו הקדוש	0	0	0	0	0	0	0
זהו ר יהודה הנשיא שנקרא ר ונקרא קדוש על שם שמימין לא	0	1	0	0	0	0	0
הכניס ידו תחת אבנטו  כדאי בשבת פ כל כתבי  שבע מדו	0	3	0	0	0	0	0
שמנו חכמים כולם נתקיימו בר ובניו  ואילו הן הנוי והכח והשיבה	0	0	0	0	0	0	4
והכבוד והצדקה  ובנים ובני בנים שנ עטרת זקנים בני בנים  ובני	0	0	0	0	0	0	7
בנים אבותם  ועטרת תפארת שיבה ובדרך צדקה תמצא  ותפא	0	0	0	0	0	0	11
כחורים כחם ונגד זקנין ככוד  וכולם נתקיימו בר ובניו	0	0	0	0	0	0	6
דרכן של תלמיד חכם להיות עניו	0	0	0	0	0	0	4
ושפל חח  זריז  ממולח  פי מעורב ומתוקן  עלוב ואהוב לכל  רי	0	0	0	0	0	0	0
ירא חטא  ודורש את האדם לפי מעשיו  אושב ומתעטף לפני	0	0	0	0	0	6	0
תלמידי חכמים  ואין רואה כו דבר רע שואל כעניין ומשיב	0	0	0	0	0	11	0
כהלכה  אם אמרו עליך אחרים דבר גדול רע  יהא בעיניך כקטן	0	0	0	0	0	15	0
ואם אמרת לאחרים דבר רע קטן יהיה בעיניך כגדול עד שתלך	0	0	0	0	0	18	0
ותפייסנו  אהוב את התורה וכבדה  הרחק מן התרעומת שמא	0	0	0	0	0	16	0
תתרעם על אחרים ותוסיף לחטוא  כל דרכיך יהיו לשם שמים	0	0	0	0	0	17	0
שב לפני חכמים והט אונך לדבריהם  אל תבהל להשיב דב	0	0	0	0	0	8	0
דבריהם  על ראשון ראשון  ומודה על האמת  ואל תדבר בפני	0	0	0	9	0	0	0
מי שגדול ממך בחכמה  על שלא שמעת אמור לא שמעתי	0	0	0	9	0	0	0
ואל תבוש לומר איני יודע  עשה דבריך לשם שמים  ואל	0	0	0	9	0	0	0
תעשה עטרה להתעטר בה ולא קרדום לאסול המנה  אהובא	0	0	0	0	0	8	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
את הבריות  אהוב את הצדקות והמישרים והתוכחת  הוי קל	0	0	0	0	0	7	0
לראש ונוח לתשחורת  פי לרשות  הוי נרתע מחטא ומכל המבי	0	0	0	0	0	9	0
לידי חטא  הוי רץ למצוה קלה שהקלה מביאך לידי חמורה ה	0	0	0	8	0	0	0
הוי מייקר כל אדם  ויהי כבוד חבירך חביב עליך משלך  ואל תא	0	0	0	9	0	0	0
תאמר אחניף זה ואוכל ואשתה  מוטב שתבוש מעצמך ולא ת	0	0	0	8	0	0	0
תבוש מאחרים  ואל יכלימוך שפתיך ואל יבזך פיך ואל יקללך	0	0	0	10	0	0	0
לשונך ואל יבישוך עיניך  ואל ינקשוך עפעפיך  ואל תחשוב	0	0	0	0	0	8	0
רעה בלבבך שהכל גלוי לפני מי שאמ והיה העולם  ו אם	0	0	0	0	0	7	0
חפץ אתה להדבק באהבת חבירך  הוי נושא ונותן בטובתו ל	0	0	0	8	0	0	0
לכל  ואם אתה רוצה להתרחק מן החטא הוי מחשב ויודע וע	0	0	0	10	0	0	0
ועיין בסופך שסופך להיות רמה  ותתחשק ותקרב במצות  ו	0	0	0	9	0	0	0
ושנן ורנן בפתיחתא אם הטבת הרבה יהיה בעיניך מעט  ו	0	0	0	4	0	0	0
ותאמר לא משלי הטיבותי אלא ממה שהטיבו עמי אחרים	0	0	0	0	0	5	0
ואם הטיבוך מעט יהיה בעיניך הרבה ותאמר לא ממעשי ה	0	0	0	0	0	11	0
המהוגנים הטיבו לי אלא ממעשי שאינן מהוגנים  שנ ומשל	0	0	0	0	0	12	0
לאהביו אל פניו  ו אם הריעות מעט יהיה בעיניך הרבה ואמו	0	0	0	0	0	14	0
אוי לי כי חטאתי שבא דבר מכשול לידי  ואם הריעוך הרבה	0	0	0	0	0	10	0
יהיה בעיניך מעט ואמור מחובי גביתי ולא כאשר הוטל עלי	0	0	0	0	0	14	0
הוי דן חבירך לכף זכות שלא תוציא מפיך רעה הוצא עצ	0	0	0	0	0	8	0
עצמך מן התרעומת וצדק עליך את הדין  הוי שש בחלקך	0	0	0	0	0	5	0
ונאה במיעוטך  אם עברת על דברי תורה ברצונך לסוף מ	0	0	0	7	0	0	0
מעבירין אותך בין ברצונך בין שלא ברצונך ואין לך שכר	0	0	0	0	0	4	0
בצערך אם נטלו את שאינו שלך  אך שלך יטלו ממך  ואל תהי	0	0	0	0	0	4	0
שפל רוח לאנשי ביתך ביותר ואל תלחם ותתרעם עמם ועם	0	0	0	0	0	4	0
אחרים פן ימשיכוך לגהנם  ואם ערבת ערב על מנת לשלם	0	0	0	6	0	0	0
ואם הלוית על מנת לתבוע הוי מחשב את החשבון יפה  אל	0	0	0	0	0	12	0
תאמר איש פלוני עשיר ואני עני שאין כל אדם זוכה לשתי	0	0	0	0	0	10	0
שלחנות  ואל תאמר איש פלוני נאה ואני מכוער שבשעה	0	0	0	13	0	0	0
פטירתכם אתם חשובים הנאה והמכוער כנבילה מסרחת נ	0	0	0	12	0	0	0
שאין אדם משגיח בה  וכן אל תאמר פ צדיק ואני איני צ	0	0	0	7	0	0	0
צדיק שלא שמשת תלמידי חכמים  ואם תאמר הוא גבור	0	2	0	0	0	0	0
ואני חלש אין גבור אלא תורה שנ גבורי כח עושי דברו	0	0	0	0	4	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
דרש ר ישמעיל עשירים שבבל במה הם זוכים  מפני שמ	0	0	0	0	4	0	0
שמכבדין את התורה כלומ תלמידי חכמים  כמה	0	0	0	0	4	0	0
מעלות יש לתלמידי חכמים נאים בחבורה  נשאים בעניסתן	0	3	0	0	0	0	0
ונאים ביציאתן  חכם בדעת וערום ביראה  פקח בדרכיו  וזכרן	0	0	0	0	0	4	0
אומע ומוסיף  משיב על פרק דבר  הולך אצל חכמים ולומד וממעט	0	0	0	0	0	7	0
בעסק ועוסק בתורה  ונכרין הם נכיסן ובכוסן ובכעסן  ובדיבור	0	0	0	0	0	7	0
ובעעיפתן  ויודע אצל מי הוא יושב ואצל מי מסב באכילה	0	0	0	0	0	7	0
ואצל מי הוא עומד  ואצל מי הוא מסיח ואצל מי הוא חותם	0	0	0	0	0	16	0
שטרות  לא יהיה ער בין הישנים ולא יישן בין הערים ולא בוכה	0	0	0	22	0	0	0
בין השוחקים  ולא שוחק בין הנוכים  ולא יושב בין העומדים ולא	0	0	0	27	0	0	0
עומדים בין היושבים  כללו של דבר לא ישנה אדם ממנהג	0	0	0	22	0	0	0
הבראת  ולא יהיה נוקרן ולא עזמקן ולא גרגרן  ומוותר על קלקלתו	0	0	0	13	0	0	0
ואינו מכבד על קלון חנירו  ותהיה צנוע ברחיצה וסיכה ובנעיל	0	0	0	0	0	8	0
הסנדל ובתשמיש המטה בהליכתן ובעטיפתן בקולו וברוקו	0	0	0	0	0	8	0
ובמעשץ הטובים  ומפורסם בדרכיו הנאים  אילו דברים	0	0	0	0	0	5	0
גנאי לתלמיד חכם לא יהיה מחשיך בדרך פי שיינא	0	0	0	0	0	4	0
בכי טוב ויצא בכי טוב  ולא יצא לשוק כשהוא מנוסם  ובמנעלי	0	0	0	0	0	3	0
המטולאים  טלאי על גבי טלאי  ולא יצא יחידי בליה	0	6	0	0	0	0	0
יספר בשוק ולא יכנס באחרונה בבית המדרש ולא ירבה ישיבה	0	9	0	0	0	0	0
אצל עם הארץ  לכניסה הגדול קודם  ליציאה הקטן קודם	0	0	0	0	0	8	0
לעליית סולם הגזול קודם  לירידה הקטו קודם  לבית הוועד הגזול	0	0	0	0	0	18	0
קודם  לבית הכלא הקטן קודם  לברכה הגדול קודם  המהלך	0	0	0	0	0	24	0
שואל בשלום היושב  הנכנס למרחץ תחלה מעביר המ הסוה	0	0	0	0	0	20	0
ואחר מנעלא ואחר מכנסין  ואחר החלוק  הנכנס נותן כבוה	0	0	0	0	0	10	0
לאצא והיוצא נותן כבוד לנכנס  כך דרכן של תלמידי חכמים	0	0	0	0	0	0	3
עבין התחלת לעסוק בתורה  אר תנחום בר חנילאי לעולם	0	0	0	3	0	0	0
ישלש אדם שנותיו שליש במקרא שליש במשנה שליש	0	8	0	0	0	0	0
בתלמוד  והיינו דכ אשר פריו יתן בעתו ועלהו לא יבל על הלומ	0	15	0	0	0	0	0
ועל המלמד  דא אפי שיחת תלמידי חכמים צריכה תלמוד	0	15	0	0	0	0	0
והיינו דאמ במכות פ הלוקין ובתענית פק  הרבה למדתי	0	8	0	0	0	0	0
מרבותי ויותר מחבירי ומתלמידי יותר מכולם זכתי מי אוהב	0	4	0	0	0	0	0
בהמון לו תבאה  כל האוהב ללמוד תורה יש לו תבואה וממון	0	10	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
ומזונות  שנ כי טוב סחרה מסחר כסף  וכתי הון מהבל ימעט	0	8	0	0	0	0	0
ום עושה אדם תורתו חבילות חבילות מתמעטת  ואם קובן על	0	8	0	0	0	0	0
יד ירבה  אר יהושוע בן לוי כל העוסק נתורה נכסיו מצליחי	0	11	0	0	0	0	0
דברזה כתוב בתורה ובנביאים ובכתובים  אר אלעז אין אד	0	10	0	0	0	0	0
למד תורה אלא מה שלבו חפק שנ יי חפץ למען צדקו יגדיל	0	3	0	0	0	0	0
ויאדיר  דא ילמד אדם חפיצו  שכל העוסק בתורה המקום	0	0	0	0	0	0	3
עושה לו חפיניו  אין דברי תורה מתקיימת אלא במי שמעמיד	0	5	0	0	0	0	0
עליו ערום וחכם שנ אחכמה שכנתי ערמה  אר אחנ כל הקונע	0	7	0	0	0	0	0
מקום לתורתו איביו נופלים תחתיו ש ושמתי מקום לעמי	0	7	0	0	0	0	0
שר ולא ירגז עוד ולא יוסיפו בבי עולה עוד לענותו  אמ רב	0	8	0	0	0	0	0
חנן למה נקרא שמה תושיה שמתשת כחה של אדם  דא	0	7	0	0	0	0	0
שניתנה בחשאי מפני השטן שקטרג בעלאנים שלא יתנוה למש	0	8	0	0	0	0	0
תושיה שנשתת עליו העולם  פי דברים של תהו  דא כתהו	0	9	0	0	0	0	0
כדבור ובקריאה  וכל דבור ודבור אין בו מששה  תנן אילו דברים	0	3	0	0	0	0	0
שאדם עושה אותם אוכל פירותם בעולם הזה והקרן קיימת	0	0	0	0	5	0	0
לעולם הבא  פירותם כמו שנ כי פרי מעלליו יאכל  ואילו הו כבוד	0	0	0	0	7	0	0
אב ואם כו  ותלמוך תורה כנגד כולם דכתי כי היא חייך ואורך	0	0	0	0	7	0	0
ימיך כי הוא חייך בעולם הזה וארך ימיך לעולם הבא  וכבר הא	0	0	0	0	2	0	0
ר טרפון וזקנים אשבים בעליית בית נתזה בלוד  ונשאלה	2	0	0	0	0	0	0
שאילה ז בפניהם תלמוד גדול או מעשה גדול  פי זכות  נענה	0	7	0	0	0	0	0
ר עקיביו ואמ תלמוד עדיף  שהתלמוד מביא לידי מעשה  פי	0	7	0	0	0	0	0
שכר מצוה של שניהם בידו  וכשם שהתלמוד קודם למעשה	0	6	0	0	0	0	0
כך תחלת דינו קודם למעשה  כדרב המענא דאמ אין תחלת	0	5	0	0	0	0	0
הצנו של אדם אלא על דברי תורה שאו לו לאחר פטירתו מפני	0	6	0	0	0	0	0
מה לא עסקת בתורה  וכשם שדין פורענותו קודם לדין פורענות	0	4	0	0	0	0	0
מעשה כך שכרו אם עסק בתורה קודם לשכר מצוה שנ בעבור	0	3	0	0	0	0	0
שמרו חוקין  ודרשינ תשמרון זו משנה  אמ שמואל גדול תלמ	0	2	0	0	0	0	0
תורה יותר מהקרבת אימורים שנ עתה באתי ותלמוד תורה	0	2	0	0	0	0	0
דרבים אתר משל יחיד  ואר יצחק אם יאמר לך אדם יגעתי ולא	0	4	0	0	0	0	0
מצאתי אל תאמן  יגעתי ומצאתי האמן  והני מילי בדברי תורה	0	10	0	0	0	0	0
אבל במשא ובמתן סייעתא דשמיא הוא דאיכא  כדאי באמא	0	14	0	0	0	0	0
בראשונה  אמ רב כהנא כמה לא חלי ולא מרגיש גברא דמריה	0	9	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
סייעיה  ולאוקומי גירסא סיעתיו דשמיא  אמ רבה בר בר	0	5	0	0	0	0	0
חנה גדול תלמוד תורה יותר מכיבוד אב ואם  אמ רב יצחק	0	5	0	0	0	0	0
בר שמויל בר מרתא גדול תלמוד תורה יתר מבנין בית המקדש	0	10	0	0	0	0	0
ר מאיר או העוסק בתורה לשמה זוכה לדברים הרבה ולא	0	10	0	0	0	0	0
עוד אלא שכל העולם בידי הוא  נקרא ריע אהוב אוהב את	10	0	0	0	0	0	0
המקום אוהב את הבריות שמשמחן  ומשמח את המקום ומשמ	14	0	0	0	0	0	0
את הבריות ומלבשתו ענוה ויראת שמים  ומכשרתו להיות חסיד	13	0	0	0	0	0	0
ישר ונאמן דובר מישרים ונאמן כדכ נאמני רוח מכסה דבר	8	0	0	0	0	0	0
ומרחקתו מן החטא ומקרבתו לידי חטא זכות  ונהנין בני אדם	10	0	0	0	0	0	0
ממנו שנ לי עצה ותושיה בינה וגבורה ומלכות וחיקור הדין	6	0	0	0	0	0	0
ומגלין לו הי תורה כמ כל רד לא אניס לך  ונעשה כמעין שאינו	8	0	0	0	0	0	0
פוסק וכנהר שמתגבר והולך ויהיה צנוע וארך רוח ומוחל על	8	0	0	0	0	0	0
עלבונו פי שמעביר על מדותיו מרוב ענוה ומגדלתו התורה שהו	7	0	0	0	0	0	0
עוסק לשמה ומרוממתו על כל המעשים טובים  אר יוחנ כל	5	0	0	0	0	0	0
הקובע מקום לתורתו איביו נפלים לפניו שנ ושמתי מקום לעמי	0	3	0	0	0	0	0
ישר ולא ירגישו ולא יוסיפו בני עולה  וכתי כי שפתי כהן ישמרו	0	5	0	0	0	0	0
דעת ותורה יבקשו מפיהו אם דומה הרב למלאך ײ צבאות	0	9	0	0	0	0	0
יבקשו מפיו ואם לאו אל יבקשו  ו כתי והיה כעין שתול על	0	13	0	0	0	0	0
פלגי מים ולא כעין נטוע  אמרי דבי ר ינאי כל הלומד תורה מרב	0	9	0	0	0	0	0
אחד רואה סימן ברכה לעולם	0	5	0	0	0	0	0
העוסק בתורה  ר יהושע בז לוי	0	5	0	0	0	0	0
דורש על מי שעוסק בתורה שלא לשמה  בכל יום בת קול יוצאת	0	2	0	0	0	0	0
מהר חורב ואו ל אוי להם לבריות מעלבונה של תורה שעולבין את	6	0	0	0	0	0	0
התורה שהיא עלונה שאין עוסקין בתורה לשמה  ונקרא נזוף	6	0	0	0	0	0	0
נום זהב באף חזיר  פי נוטריקון של נום  אשה יפה וסרת טעם	7	0	0	0	0	0	0
זה תלמיד הסר עצמו מתלמוד תורה  ואעפ שכתו אשה לא דבר	4	0	0	0	0	0	0
אלא כנגד התורה שבמשלה לאשה שנ מצא אשה מצא טוב	0	0	0	0	4	0	0
כי לקח טוב נתתי לכם תורתי אל תעזובו  ואו הלוחות מעשה	0	0	0	0	0	0	0
ﭏהים חרות על הלוחות שכל הלומד ועוסק בתורה לשמה	0	0	0	0	0	0	0
ומכבד את התורה אין לך בן חורץ גדול המינו ש וממתנה נחליﭏ	0	0	0	0	0	0	0
פי ניתנה במתנה לנוחלי עולם הזה ועולם הבא  אילו הן	0	2	0	0	0	0	0
	0	0	0	0	0	0	0
מחמשה דברים שינוה ל עהיבא את ר שמעון בן יוחי כשהיה	0	2	0	0	0	0	0
חנושבבית האיסורין כשתרינה ליחנק התלה באילו גדול  פירש	0	3	0	0	0	0	0
אם בקשת דבר שלא נשמע לבריות ויקבלו ממך אמור בשם	0	3	0	0	0	0	0
אודם גדול ויקבלו ממך  ורשבם פי אם נקשת ליחנק לומר דבר	0	3	0	0	0	0	0
הנשמע לבריות ויקבלו ממך  ומשום דקאמ התלה באילן גדול	0	2	0	0	0	0	0
כלומ למוד לפני רב גדול ויקבלו שמועתך משמו  כל אדם	0	2	0	0	0	0	0
שיש בו תורה ואין בו יראת שמים דומה לגזבר שיש לן	0	2	0	0	0	0	0
מפתחות הפנימיות והחיצונות לא נמסרו לו  מי שאין בו יראת	0	7	0	0	0	0	0
שמים דומה לפתחים החצונים שעל ידי חכמים נמסרו לו	0	8	0	0	0	0	0
ונכנס לפנים  כך מי שיש לו יראת שמים אכל לשמר ולעשות ואם	0	5	0	0	0	0	0
לאו אינו יכול כי היראה היא המפתח  ודריש התם כי זה כל	0	0	0	0	0	0	2
האדם אותו שיש בו יראת שמים כל העולם לא ננרא אלא	0	5	0	0	0	0	0
בשביל זה שנ כי זה כל האדם  מכריז ר ינאי חכל על	0	6	0	0	0	0	0
לית ליה דרתא  ותרעא לתרתא לא עביד  אמ רב יהוד לא ברא	0	5	0	0	0	0	0
הק עולמו אלא כדי שיראו מלפניו ר סימון ור אלעז הוו יתבי	0	7	0	0	0	0	0
חליף ואזיל קמיה ר יעקב בר אידי  אמ חד לחבריה ניקום מקמיה	0	9	0	0	0	0	0
גברא רחיל חטאין הוא  אר יוחנ אין למקום בעולמו אלא	0	8	0	0	0	0	0
זראת שמים בלבד שנ ויאמר להם הן יראת ײי הוא חכמה	0	7	0	0	0	0	0
כל העוסק בתורה אפי אם אחד לשמה מעלה עלאו הכתוב כאי	0	5	0	0	0	0	0
כאילו עסק כל השנה פולה  ותכלית חכמה מעשים טובים שלא	0	3	0	0	0	0	0
יהא אדם יושב ושונה ומבעט באביו ובאמו  ובמי שגדול המינו	0	7	0	0	0	0	0
בחכמה שנ ראשית חכמה יראת ײ שכל העושה שלא לשמה נוח	0	10	0	0	0	0	0
לו שלא נברא  אמ רב יהוד אמ רב לעולם יעסוק אדם בתורה	0	8	0	0	0	0	0
ובמצות אפי שלא לשמה שמתוך שלא לשמה בא לשמה  שננ	0	13	0	0	0	0	0
שבשכר מב קרבנות שהקריב בלק מעל גבי המזבח זכה ויצא	0	16	0	0	0	0	0
ממנו רות שהיתה בתו של עגלין בן בנו של בלק  אר אלכסנד	0	12	0	0	0	0	0
כל העוסקו לשמה משים שלום בפמליא של מעלה ושל מט	0	7	0	0	0	0	0
שנ או יחזק במעווי יעשה שלום לי  ואר יוחנ אף מגין כל העולם	0	13	0	0	0	0	0
כולו שנ ובצל שדי כסיתיך  ר יהושו או אף מקרב את הגאולה	0	13	0	0	0	0	0
לאמר לציון עמי אתה  כל העוסק בתורה בלילה שכינה	0	10	0	0	0	0	0
שרויה כנגדו שנ קומי רני בלילה  ובסוף מנחות גר שיר המעלו	0	4	0	0	0	0	0
העומדים בבית יי בללות אילו תלמידי חכמים העוסקים בתו	0	3	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
בתורה בלילות מעלה אני עליכם כאלו היו עוסקים בעשדה	0	0	0	0	0	3	0
לעולם זאת על ישר  אמ רב גזל מובח בנוי ומיכיל שר הגדול עומד	0	0	0	0	0	8	0
ומקריב נשמתן של צדיקים  אמ רב ריש לקי מאי דכתי ואת	0	0	0	0	0	8	0
המנחה לחטאת ולאשם  כל העוסק בתורה בליﭏה כאילו הקריב	0	0	0	0	0	6	0
עולה ומנחה  אר שמעו בן לקיש כל העוסק בתורה בלילה המק	0	7	0	0	0	0	0
מושך לו חוט של חסד ביום שנ אמם יצוה ײײ חסדו ונלילה שירו	0	7	0	0	0	0	0
עמי מה יצוה חסדו משום דבלילה שירו עמו  ו אר אלעו בית	0	12	0	0	0	0	0
שאין דבריתורה נשמעים בה בלילה אש אוכלתו שנ כל חשך	0	10	0	0	0	0	0
טמון לצפוניו תאכל אש לא נופח ידע שריד באהלו  ואין שריד	0	8	0	0	0	0	0
אלא תלמיד חכם  שנ ובשרידים אשר ײ קורא  שכר	0	9	0	0	0	0	0
העוסק בתורה  אמ ריש לקי אין דברי תורה מתקיימת	0	7	0	0	0	0	0
אלא במי שממית עצמו עליהם שנ וזאת התורה אדם כי ימות	0	9	0	0	0	0	0
באהל  כת כי עליך הורגנו כל האם נחשבנו כנאן טבחה  ריש	0	10	0	0	0	0	0
לקי אמ אילו תלמידים חכמים שהן מראית הלכות שחיטה	0	7	0	0	0	0	0
כעצמן  דאמ רבא כל מילי ליעבד איניש לנפשיה בר משחיטה	0	8	0	0	0	0	0
ודבר אחר  כל המרפא עצמו מדברי תורה נופל בגהנם	0	7	0	0	0	0	0
אדם תועה מדרך משכיל בקהל רפאים צח  ורפאים ארדים	0	5	0	0	0	0	0
לגהנם שנ כי רפאים בעמק שאול  וגו  כל המשחיר פנים	0	5	0	0	0	0	0
לדברי תורה בעולם הזה המקו משביעו ומבהיקו זיו לעולם הבא	0	5	0	0	0	0	0
שנ מראהו כלבנון בחור כארזים  אר תנחום בר חנילאי כל	0	9	0	0	0	0	0
המרעיב עצמו על דברי תורה המקו משביעו לעולם הבא שנ	0	10	0	0	0	0	0
ירוון מדשן ביתך ונחל עדניך תשקם  אמ רבה אין דברי תורה	0	12	0	0	0	0	0
מתקיימת אלא במי שמשחיר פניו על דברי תורה כעורב שנעש	0	8	0	0	0	0	0
אכזרי על בנשיו אף זה יהיה אכרי מכל דבר כדי ללמוד ולכך אמ	0	6	0	0	0	0	0
פרנסני כעורב דכתי מי יכין לעורב צידו  וכל הפורש מדבדי תור	0	0	0	0	0	3	0
ועוסק בתרי תורה שיחה אש אוכלתו ונתתי בהם מה אש	0	0	0	0	0	3	0
יצאו והאש תאכלם  אר לוי כל הפורש מדברי תורה ועוסק	0	5	0	0	0	0	0
בדברי ונלה שיחה מאכילין אותו גחלי רתמים שנ הקוטפים	0	5	0	0	0	0	0
מלוח עלי שיח שורש רתמים לחמס  תנא דבי ר אליהו	0	10	0	0	0	0	0
עולם ישים אדם עצמו על דברי תורה כשור לעול וכח מור	0	8	0	0	0	0	0
למשוי וזוכה לכילה כיוסף  שנ בכור שורו הדר לו  וזוכה	0	6	0	0	0	0	0
לנחלה כיששכר שנ יששכר חמור גרם  ולא עוד אלא שאיביא	0	5	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
נפלים לפניו ענ בהם עמים יגח יחדו אפסי ארן  ועוד זוכה לבינה	0	7	0	0	0	0	0
ביששכר שנ ובני יששכר אדעי בנה לעתים  ר נחוני בן הקנה או	0	6	0	0	0	0	0
כל הנותן דברי תורה על לבו מעבירין ממנו הרהורי חרב והרהורי	0	5	0	0	0	0	0
וצר הרע והרהורי רעב והרהו רי נות והרהורי שטות והרהורי	0	0	0	0	0	0	0
אשה רעה והרהורי בשרודם שנ פקודי ײ ישרים משמחי לב	0	0	0	0	0	0	0
ואם אינו נותן והיה לאות ולמופת תחת אשר לא עבדת את י	0	0	0	0	0	0	0
ועבדת את ײ אויביך  לעולם יעשה אדם תורתו כמדבר שהוא	0	1	0	0	0	0	0
הפקר לכל שהתורה נתנה במדבר מתנה שנ וממדנר מתנה	0	0	0	0	0	0	1
